"periode_data","wilayah","kecamatan","kelurahan","jenis_kelamin","agama","jumlah"
"2023","JAKARTA PUSAT","KEMAYORAN","KEMAYORAN","Laki_Laki","BUDHA","640"
"2023","JAKARTA PUSAT","S E N E N","KWITANG","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","S E N E N","KWITANG","Perempuan","KRISTEN","797"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Laki_Laki","BUDHA","480"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Laki_Laki","HINDU","28"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Laki_Laki","ISLAM","8623"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Laki_Laki","KATHOLIK","559"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Laki_Laki","KEPERCAYAAN","10"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Laki_Laki","KHONGHUCU","1"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Laki_Laki","KRISTEN","1419"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Perempuan","BUDHA","503"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Perempuan","HINDU","19"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Perempuan","ISLAM","8087"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Perempuan","KATHOLIK","608"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Perempuan","KEPERCAYAAN","12"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Perempuan","KHONGHUCU","1"
"2023","JAKARTA PUSAT","S E N E N","BUNGUR","Perempuan","KRISTEN","1570"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki_Laki","BUDHA","124"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki_Laki","HINDU","184"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki_Laki","ISLAM","11574"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki_Laki","KATHOLIK","556"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki_Laki","KHONGHUCU","3"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki_Laki","KRISTEN","1565"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","BUDHA","132"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","HINDU","176"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","ISLAM","11793"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","KATHOLIK","642"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","KHONGHUCU","2"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Perempuan","KRISTEN","1685"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki_Laki","BUDHA","190"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki_Laki","HINDU","54"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki_Laki","ISLAM","19285"
"2023","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki_Laki","KATHOLIK","722"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","KHONGHUCU","1"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","KATHOLIK","341"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","ISLAM","5628"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","HINDU","3"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","BUDHA","240"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki_Laki","KRISTEN","394"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki_Laki","KHONGHUCU","2"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki_Laki","KATHOLIK","286"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki_Laki","ISLAM","5714"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki_Laki","HINDU","3"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki_Laki","BUDHA","213"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","KRISTEN","1068"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","KHONGHUCU","1"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","KATHOLIK","557"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","ISLAM","11114"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","HINDU","13"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Perempuan","BUDHA","288"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki_Laki","KRISTEN","941"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki_Laki","KHONGHUCU","1"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki_Laki","KATHOLIK","492"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki_Laki","ISLAM","11303"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki_Laki","HINDU","22"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki_Laki","BUDHA","281"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","KRISTEN","818"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","KATHOLIK","323"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","ISLAM","18316"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","HINDU","19"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Perempuan","BUDHA","87"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki_Laki","KRISTEN","802"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki_Laki","KATHOLIK","299"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki_Laki","ISLAM","18901"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki_Laki","HINDU","16"
"2023","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki_Laki","BUDHA","56"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","KRISTEN","1036"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","KATHOLIK","247"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","ISLAM","18725"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","HINDU","22"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Perempuan","BUDHA","105"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki_Laki","KRISTEN","1026"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki_Laki","KATHOLIK","201"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki_Laki","ISLAM","19628"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki_Laki","HINDU","23"
"2023","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki_Laki","BUDHA","73"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","KRISTEN","790"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","KATHOLIK","471"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","ISLAM","10466"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","HINDU","18"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Perempuan","BUDHA","105"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki_Laki","KRISTEN","676"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki_Laki","KATHOLIK","419"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki_Laki","ISLAM","10807"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki_Laki","HINDU","30"
"2023","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki_Laki","BUDHA","122"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","KRISTEN","975"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","KHONGHUCU","1"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","KEPERCAYAAN","2"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","KATHOLIK","645"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","ISLAM","11143"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","HINDU","24"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Perempuan","BUDHA","91"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki_Laki","KRISTEN","946"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki_Laki","KEPERCAYAAN","2"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki_Laki","KATHOLIK","510"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki_Laki","ISLAM","11040"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki_Laki","HINDU","30"
"2023","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki_Laki","BUDHA","75"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","KRISTEN","233"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","KHONGHUCU","1"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","KATHOLIK","242"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","ISLAM","1303"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","HINDU","1"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Perempuan","BUDHA","107"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki_Laki","KRISTEN","229"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki_Laki","KHONGHUCU","4"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki_Laki","KATHOLIK","210"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki_Laki","ISLAM","1293"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki_Laki","HINDU","2"
"2023","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki_Laki","BUDHA","95"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","KRISTEN","413"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","KATHOLIK","260"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","ISLAM","6287"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","HINDU","8"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Perempuan","BUDHA","153"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki_Laki","KRISTEN","456"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki_Laki","KATHOLIK","252"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki_Laki","ISLAM","6647"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki_Laki","HINDU","7"
"2023","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki_Laki","BUDHA","127"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","KRISTEN","650"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","KHONGHUCU","2"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","KATHOLIK","465"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","ISLAM","1155"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","HINDU","82"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Perempuan","BUDHA","108"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki_Laki","KRISTEN","513"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki_Laki","KHONGHUCU","3"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki_Laki","KATHOLIK","402"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki_Laki","ISLAM","1120"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki_Laki","HINDU","68"
"2023","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki_Laki","BUDHA","96"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","KRISTEN","615"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","KATHOLIK","235"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","ISLAM","4023"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","HINDU","5"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Perempuan","BUDHA","61"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Laki_Laki","KRISTEN","559"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Laki_Laki","KATHOLIK","171"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Laki_Laki","ISLAM","4214"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Laki_Laki","HINDU","9"
"2023","JAKARTA PUSAT","MENTENG","CIKINI","Laki_Laki","BUDHA","60"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","KRISTEN","843"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","KATHOLIK","195"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","ISLAM","12794"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","HINDU","15"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Perempuan","BUDHA","28"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki_Laki","KRISTEN","753"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki_Laki","KATHOLIK","161"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki_Laki","ISLAM","13210"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki_Laki","HINDU","13"
"2023","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki_Laki","BUDHA","17"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","KRISTEN","1081"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","KHONGHUCU","0"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","KATHOLIK","697"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","ISLAM","13408"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","HINDU","67"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Perempuan","BUDHA","175"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Laki_Laki","KRISTEN","956"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Laki_Laki","KHONGHUCU","1"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Laki_Laki","KATHOLIK","548"
"2023","JAKARTA PUSAT","MENTENG","MENTENG","Laki_Laki","ISLAM","13525"
"2023","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Perempuan","KRISTEN","460"
"2023","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki_Laki","BUDHA","292"
"2023","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki_Laki","HINDU","26"
"2023","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki_Laki","ISLAM","19228"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Perempuan","KATHOLIK","674"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Perempuan","ISLAM","6668"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Perempuan","HINDU","36"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Perempuan","BUDHA","300"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki_Laki","KRISTEN","999"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki_Laki","KHONGHUCU","0"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki_Laki","KATHOLIK","583"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki_Laki","ISLAM","7333"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki_Laki","HINDU","57"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki_Laki","BUDHA","269"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","KRISTEN","1558"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","KHONGHUCU","3"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","KEPERCAYAAN","1"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","KATHOLIK","941"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","ISLAM","7315"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","HINDU","2"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Perempuan","BUDHA","730"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Laki_Laki","KRISTEN","1378"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Laki_Laki","KHONGHUCU","2"
"2023","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG","Perempuan","KHONGHUCU","2"
"2023","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG","Perempuan","KRISTEN","1930"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki_Laki","BUDHA","193"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki_Laki","HINDU","16"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki_Laki","ISLAM","12873"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki_Laki","KATHOLIK","217"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki_Laki","KEPERCAYAAN","1"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki_Laki","KHONGHUCU","2"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki_Laki","KRISTEN","795"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","BUDHA","220"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","HINDU","17"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","ISLAM","12675"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","KATHOLIK","275"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","KHONGHUCU","2"
"2023","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Perempuan","KRISTEN","822"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki_Laki","BUDHA","366"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki_Laki","HINDU","123"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki_Laki","ISLAM","16720"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki_Laki","KATHOLIK","413"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki_Laki","KHONGHUCU","8"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki_Laki","KRISTEN","686"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","BUDHA","315"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","HINDU","137"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","ISLAM","16785"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","KATHOLIK","427"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","KHONGHUCU","5"
"2023","JAKARTA PUSAT","KEMAYORAN","SERDANG","Perempuan","KRISTEN","806"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki_Laki","BUDHA","566"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki_Laki","HINDU","116"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki_Laki","ISLAM","8738"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki_Laki","KATHOLIK","654"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki_Laki","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki_Laki","KHONGHUCU","4"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki_Laki","KRISTEN","1645"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Perempuan","BUDHA","601"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Perempuan","HINDU","111"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Perempuan","ISLAM","8143"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Perempuan","KATHOLIK","751"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Perempuan","KEPERCAYAAN","0"
"2023","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Perempuan","KHONGHUCU","4"
